Sentences,Label
"Das grundsätzliche Problem hinter dem Fall Esra ist sicherlich, dass hier zwischen zwei Grundrechten vermittelt werden muss, die miteinander in Konflikt geraten können: dem Persönlichkeitsrecht und der Kunstfreiheit.Das Verfassungsgericht statuiert in diesem Fall, dass die Kunstfreiheit hinter das Persönlichkeitsrecht zurückzutreten hat. Das liegt in einem Trend, der auch zu Lasten der Presse- und der Filmfreiheit geht. Heute hat der Künstler weniger, wie in alten Zeiten, den Staatsanwalt zu fürchten, der wegen angeblicher Gotteslästerung oder Pornographie mit dem Strafrecht droht. Heute muss er den Rechtsanwalt fürchten, der mit Schmerzensgeld- und Verbotsklagen geltend macht, das „Persönlichkeitsrecht” seines Mandanten sei verletzt. Früher war Kunstgeschichte Zensurgeschichte. Diese Art der Zensur ist tot. Sie ist in neuer Form wieder auferstanden.",0
"Das grundsätzliche Problem hinter dem Fall Esra ist sicherlich, dass hier zwischen zwei Grundrechten vermittelt werden muss, die miteinander in Konflikt geraten können: dem Persönlichkeitsrecht und der Kunstfreiheit. Das Verfassungsgericht statuiert in diesem Fall, dass die Kunstfreiheit hinter das Persönlichkeitsrecht zurückzutreten hat. Das liegt in einem Trend, der auch zu Lasten der Presse- und der Filmfreiheit geht. Heute hat der Künstler weniger, wie in alten Zeiten, den Staatsanwalt zu fürchten, der wegen angeblicher Gotteslästerung oder Pornographie mit dem Strafrecht droht. Heute muss er den Rechtsanwalt fürchten, der mit Schmerzensgeld- und Verbotsklagen geltend macht, das „Persönlichkeitsrecht” seines Mandanten sei verletzt. Früher war Kunstgeschichte Zensurgeschichte. Diese Art der Zensur ist tot. Sie ist in neuer Form wieder auferstanden.",0
"Die Emotionen kochten vor allem deshalb hoch, weil überraschend viele der ursprünglich 29 Angeklagten freigesprochen worden waren. Zudem fielen viele Urteile milder aus als erwartet. Noch lange nach dem Ende Prozesses um die Terroranschläge auf die vier Madrider Vorortzüge vom 11. März 2004 beratschlagten Opfer und Hinterbliebene in einem separaten Raum. Danach fand Pilar Manjón, die Sprecherin des größten Opferverbandes, Worte der Ausgewogenheit.„Wir sind zufrieden mit dem Kern des Urteils”, sagte sie. „Doch wir werden Berufung einlegen. Viele Urteile sind zu milde.”",0
"Auslöser des Prozesses war die Veröffentlichung von Urlaubs-Fotos, die heimlich aus großer Entfernung aufgenommen worden waren. Sie zeigten Almsick mit ihrem Freund Jürgen Harder am Hotelstrand, im Wasser, beim Betreten einer Miet-Yacht und beim Spazierengehen. Die Frauenzeitschriften Freizeitwoche (Bauer-Verlagsgruppe) sowie Viel Spaß und Neue Woche (Burda) druckten die Bilder. Auf den Protest Almsicks wegen Verletzung ihrer Privatsphäre verpflichteten sich die Zeitschriften zwar, diese Fotos nicht mehr zu drucken. Almsicks Anwalt wollte aber ein generelles Verbot der Veröffentlichung „kerngleicher” Bilder „aus dem privaten Alltag” erwirken. Gegen eine solch weitreichende Formulierung äußerte das Kammergericht Berlin zwar Bedenken, diese gingen dem BGH aber nicht weit genug. Das zuletzt so prominentenfreundliche Gericht lehnte eine „vorbeugende Unterlassungsklage” ab und hob das Berliner Urteil auf.",0
"Nach der Beweisaufnahme hatte Frank D. an jenem Abend in der grölenden Menge vor dem Schaufenster der Pizzeria gestanden, in welcher die Inder sich nach einer Jahrmarktprügelei verschanzt hatten. Zunächst soll der 23-jährige Bauarbeiter versucht haben, die Glasscheibe einzutreten, dann machten sich mehrere Männer an einem Gullydeckel zu schaffen, um ihn gegen die Scheibe zu schleudern. Schließlich riss Frank D. am gegenüberliegenden Rathaus das Gitter eines Lüftungsschachtes heraus und warf es in eine Seitentür der Pizzeria. Danach, so bestätigten nun beinahe alle Zeugen im Prozess, sei die Randale erst richtig losgegangen. Immer lauter wurden ausländerfeindliche Parolen gegrölt – es war, sagt Richter Denk, „der Anfang eines Pogroms”. Und nur der beherzten Standfestigkeit zweier Polizisten sei es zu verdanken, dass nicht Schlimmeres passierte. „Sie haben mehr als ihre Pflicht getan”, meint Richter Denk.",0
"Bei den Vertretern der Nebenklage und vielen Prozessbegleitern ist jetzt die Empörung groß. „Das ist eine verheerende Entscheidung”, sagte die Anwältin Franziska Nedelmann am Donnerstag im Landgericht Magdeburg. Sie vertritt einen Darsteller des Nordharzer Städtebundtheaters, das am 9. Juni in Halberstadt die „Rocky Horror Picture Show” aufgeführt hatte. Nach der Vorstellung wurde der Hauptdarsteller wegen seines Irokesenhaarschnitts von Christian W. auf der Straße niedergeschlagen. Der Rechtsextremist und seine Freunde hielten ihn für eine „Zecke”, für einen Linken. Etwa zehn Personen traten dann fünf Schauspieler zu Boden, zwei Frauen wurden bespuckt, und neben einer Nase, Knochen und Zähnen ging bei den Opfern damals auch das Vertrauen in die Behörden zu Bruch.",0
"Allerdings hatten die Richter sich nicht konkret mit dem Tragen eines Kopftuchs aus religiösen Gründen, sondern mit den allgemein gehaltenen Regelungen in den Gesetzen befasst. Dort wird das Kopftuch nicht eigens erwähnt, es ist allerdings von „Kleidungsstücken” und „Symbolen” die Rede. Die Entscheidung war innerhalb des Gerichtshofs umstritten und fiel äußerst knapp aus. Fünf der elf Richter gaben Sondervoten ab. Zuvor hatte die Landesanwältin Ute Sacksofsky einen Normenkontrollantrag gegen das 2004 verabschiedete „Gesetz zur Sicherung der staatlichen Neutralität” gestellt. Die hessische Regelung war von Beginn an äußerst umstritten und ist bundesweit eine der schärfsten.",0
"Die Mehrheit der Richter begründete ihre Entscheidung damit, dass Beamte sich im Dienst neutral verhalten müssen. Daher dürfe der Gesetzgeber ihnen verbieten, Kleidungsstücke zu tragen, die das Vertrauen in die Neutralität des Staates untergraben oder durch die der Schul- und Dienstfrieden gestört werde. Zudem hoben die Richter den Schutz vor dem Einfluss religiöser Symbole hervor. Im Gesetz heißt es, bei der Abwägung, ob ein Kleidungsstück oder Symbol unzulässig sei, sei der „christlich und humanistisch geprägten abendländischen Tradition des Landes Hessen angemessen Rechnung zu tragen”.",0
"Man habe die Frau nur einschüchtern wollen, sagt er vor Gericht, damit die geistig etwas zurückgebliebene Frau nichts von dem Einbruch erzähle. Doch dabei blieb es nicht. Die Tat sei wohl Ergebnis einer„unseligen Verquickung”, sagt der Richter: „Keiner will aufhören.” Sie schleppten die Frau zum Ufer der Tauber, dort schlugen sie erneut auf die 30-Jährige ein, die im Schneidersitz auf dem Boden saß und um Gnade bettelte. Wenn Radfahrer vorbeikamen, hielten sie kurz inne. Zweimal holten sie Bier an einer nahe gelegenen Tankstelle. Schließlich stießen sie Corinna W. mit den Füßen in die Tauber und drückten sie mit einem Stock unter Wasser. Danach liefen sie zu ihren Freunden, die in der Nähe warteten, und erzählten ihnen voller Freude von der Tat.",0
"München – Schüler dürfen ihre Lehrer auch weiterhin im Internet benoten. Eine Lehrerin, die gegen das Internet-Portal „spickmich.de” geklagt hatte, scheiterte am Mittwoch erneut vor dem Landgericht Köln. Die Benotung sei vom Grundrecht auf freie Meinungsäußerung gedeckt, urteilten die Richter im Hauptsacheverfahren. Das Persönlichkeitsrecht der Lehrerin werde nicht verletzt, weil die Noten die Grenze zur „Schmähkritik” nicht überschritten. Zudem seien die persönlichen Daten der Lehrerin zuvor bereits auf der Internetseite ihrer Schule und auf der Homepage einer anderen Organisation zu sehen gewesen.",0
"Ein 14-jähriges Mädchen wurde im Mai 2004 in Hagen ermordet. Der Täter hatte es am Vorabend kennengelernt und mit ihm „einverständlichen Geschlechtsverkehr ausgeübt”. Weil er befürchtete, er habe es geschwängert und müsse es deshalb – durch seine Familientradition gezwungen – heiraten, tötete der türkischstämmige Mann das Mädchen. Den aufsehenerregenden Fall verarbeitete Lutz Hübner zu seinem Drama „Ehrensache”. Gegen dessen Aufführung klagte die Mutter des Mädchens, doch das Bundesverfassungsgericht hat jetzt entschieden, ihre Verfassungsbeschwerde abzuweisen. Im Unterschied zur Konstellation in seinem „Esra”-Urteil müsse hier die Kunstfreiheit nicht dem Persönlichkeitsrecht weichen.",0
"Das Gericht hat den Fall zu Recht von Maxim Billers „Esra” abgegrenzt. Selbst wenn, wie es die Mutter sieht, das Persönlichkeitsrecht ihrer Tochter durch das Stück beeinträchtigt wird, weil sich dieses weitgehend „auf die starke sexuelle Ausrichtung des Mädchens sowie ihre moralische Haltlosigkeit beschränke”, kommt hier, im Gegensatz zu „Esra”, nur der abgeschwächte postmortale Persönlichkeitsschutz in Betracht. Die Tragik, dass das Mädchen tot ist, ändert nichts daran, dass es nicht mehr, zumal als Minderjährige, vor der öffentlichen Beschreibung seines Sexuallebens bewahrt werden muss. Im übrigen scheint, zumindest nach Einschätzung des Gerichts, in diesem Fall die fiktionale Verfremdung der Mädchenfigur in dem Drama der Frage einer möglicher Erkennbarkeit des realen Opfers das Gewicht zu nehmen.",0
"Scientology-Anwalt Wilhelm Blümel räumte zwar ein, dass Hubbard in den 50er und 60er Jahren „über die Demokratie hergezogen” habe, aber dieses „Schwadronieren” sei abstrakt gewesen. Entsprechende Aussagen des 1986 verstorbenen Hubbard seien „Altlasten” wie sie jede Religion habe. Blümel sprach etwa über die Grausamkeiten im Alten Testament und folgerte: „Deshalb kommt niemand auf die Idee, die Katholiken zu beobachten.” Bertrams reagierte kühl: Die Kirchen hätten sich in ihrer Geschichte sehr deutlich davon distanziert, aber „bei Scientology kann ich keine Distanzierung feststellen”. Die Kläger konterten mit dem Verweis auf ihr Glaubensbekenntnis, das ein klares Bekenntnis zur freiheitlich-demokratischen Grundordnung enthalte.",0
"Doch bei „Esra” fangen hier die Probleme erst an. Man muss nur einen ebenfalls in jüngerer Zeit entschiedenen spektakulären Fall heranziehen, um die Unangemessenheit der 50 000 Euro zu erkennen. Das Oberlandesgericht Hamm sprach einem sechzehnjährigen Mädchen den Ersatz eines immateriellen Schadens in Höhe von 70 000 Euro zu, weil das Mädchen in Stefan Raabs Sendung „TV total” auf üble Weise allein wegen seines Namens (Lisa Loch) in einen pornographischen Kontext gestellt wurde, über mehrere Sendungen hinweg. Auch hier wurde die Sendung als Kunstwerk eingestuft, die Konstellation – Persönlichkeitsrecht versus Kunstfreiheit – gleicht formal also der im „Esra”-Fall. Doch alles, was den Geldanspruch des Mädchens begründete, liegt bei „Esra” nicht oder nur sehr abgeschwächt vor.",0
"Sinn des Ersatzes eines immateriellen Schadens ist es, dem Opfer eine Genugtuung für die erlittene öffentliche Erniedrigung zu verschaffen. Maßstab hierfür ist zum einen die Schwere der Persönlichkeitsverletzung, zum anderen aber erstens die Schwere des Verschuldens auf der Täterseite, zweitens das Ausmaß des öffentlich angerichteten Rufschadens, drittens der durch die Rufschädigung vom Täter erzielte Gewinn, viertens die Vorbeugung künftiger ähnlicher Rufschädigungen. Und fünftens schließlich ist das Grundrecht zu beachten, auf das sich der Täter seinerseits berufen kann – bei Medien meist die Pressefreiheit, hier aber eben die Kunstfreiheit.",0
"Mit seiner Entscheidung zu Online-Durchsuchungen hat das Bundesverfassungsgericht ein weitreichendes „Grundrecht auf Gewährleistung der Integrität und Vertraulichkeit informationstechnischer Systeme” geschaffen. Dieses Computer-Grundrecht soll Bürger, die das Internet nutzen und Dateien speichern, vor dem Zugriff des Staates schützen. Die „Süddeutsche Zeitung” dokumentiert Urteils-Auszüge. Die Zwischentitel stammen von der Redaktion.",0
"Bützower Vereine und Organisationen haben ein „Bündnis für Demokratie und Toleranz” geschmiedet. Die Koordination hat Pastorin Kathrin Oxen übernommen. „Aufwachen, hinsehen, handeln”, benennt sie das Motto. Bützower Schulen suchen Referenten zum Thema Rechtsextremismus, die Bützower Justizvollzugsanstalt versucht ihre Mitarbeiter mit Fortbildungen zu sensibilisieren. Kathrin Oxen freut sich über die „große Einigkeit”, mit der die Stadt den Neonazis entgegentritt. Wie fest Rechtsextremisten in der mecklenburgischen Gesellschaft verankert sind, belegt allerdings das Beispiel des TSV Bützow, dem fast jeder Zehnte der etwa 8000 Bürger angehört. Mit einigen Fußballern der 2. Mannschaft gibt es schon länger Ärger, weil sie mit Nazi-Sprüchen rumpöbeln. Zwei Kicker zählen zu den jungen Männern, die das Amtsgericht Güstrow am Montag verurteilt hat.",0
"Es beschäftigte sich ausführlich mit dem Wesen der Rundfunkfreiheit einerseits und dem der Parteien andererseits. Erstere müsse im Interesse der Meinungsvielfalt gewährleistet sein; die Staatsfreiheit des Rundfunks verbiete eine mittelbare oder unmittelbare Beherrschung von Unternehmen sowie jede „Gängelung der Medien durch den Staat” oder eine „politische Instrumentalisierung”. Daraus folge aber kein generelles Beteiligungsverbot von Parteien. Diese seien „ihrem Wesen nach auf die Erlangung staatlicher Macht ausgerichtet” und übten „entscheidenden Einfluss auf die Besetzung der obersten Staatsämter” aus; dabei komme es auch zu „personellen Überschneidungen zwischen Partei und Staatsorgan. Diese „gewisse Staatsnähe” sei zwar vom Gesetzgeber zu beachten, er müsse aber auch die Grundrechte der Parteien berücksichtigen.Mit ihnen sei ein absolutes Beteiligungsverbot nicht vereinbar.",0
"Im Bund-Länder-Streit um eine grundlegende Erbschaftsteuerreform deutete die Bundesregierung unterdessen Kompromissbereitschaft an. Das Kabinett beschloss am Mittwoch, die Einwände des Bundesrats gegen das bisherige Konzept zumindest zu prüfen. Damit könnten erbende Geschwister, Nichten und Neffen doch noch besser gestellt werden als ursprünglich geplant. Auch Firmenerben könnten für einen weitgehenden Steuererlass weniger strenge Auflagen erhalten als bislang vorgesehen.",0
"Die Klägerin gewann sowohl vor dem Sozialgericht als auch vor dem Landessozialgericht – aber nicht etwa, weil die Richter Mitleid mit ihr hatten. Stattdessen warfen sie der Arbeitsagentur einen gravierenden Formfehler vor: Die Mitarbeiter dort hätten die arbeitslose Frau nicht ausreichend über ihre Pflichten informiert. So hätte der Frau mitgeteilt werden müssen, in welcher Weise und wie intensiv sie eine Wohnung zu suchen habe, entschieden die Richter.",0
"Die Anklage wirft Haradinaj in 37 Punkten Kriegsverbrechen, Verletzungen des Kriegsrechts und Verbrechen gegen die Menschlichkeit vor. Er soll während des Konflikts mit den serbischen Streitkräften im Jahr 1998 offenbar persönlich Zivilisten – Serben, Roma und kosovo-albanische „Kollaborateure” – entführt und misshandelt haben. Seine Untergebenen Balaj und Brahimaj werden als rücksichtslose Freischärler beschrieben, die verantwortlich für bestialische Morde seien. So wurde laut Anklage einem Angehörigen der Roma-Minderheit die Nase abgeschnitten. Andere Opfer wurden in den Radonic-See in der westkosovarischen Region Dukagjin geworfen. Ziel der „systematischen Angriffe” sei es gewesen, die serbische Zivilbevölkerung aus der Umgebung der Städte Decan und Peja zu vertreiben.",0
"Der Aufstieg Haradinajs zu einem mächtigen Paten im Kosovo begann bereits nach dem Einmarsch der Nato-Truppe im Sommer 1999. Seine Leute waren in der einst reichen Stadt Peja (serbisch Pec) gefürchtet als Schutzgelderpresser und Schmuggler. Mit Schwarzgeld gründete er eine Partei, die Allianz für die Zukunft des Kosovo (AAK), welche schnell zur drittstärksten Kraft im Übergangsparlament von Pristina wurde. Ende 2004 wurde Haradinaj sogar zum Regierungschef gewählt. Die UN-Mission und westliche Diplomaten schritten nicht ein: Haradinaj wurde hofiert, weil er für Stabilität sorgte und die Rückkehr der Flüchtlinge garantierte.",0
